3D points in world system: 815

[-2169.637197856034, -30.84306792163381, 9.603479729414731;
 -2132.405831249714, -29.12789268744507, 9.674315429005937;
 3069.992955099814, 212.2304290512607, -3.621824254039745;
 -2405.339605356423, -41.27265446574589, 10.31388079147725;
 -2396.603430259136, -40.73388674900617, 10.54187683845766;
 -2530.295469705657, -46.72710043230381, 10.79684588769692;
 -2530.697965246717, -46.43547772888579, 11.0502228338865;
 -2789.591848543345, -58.04030044234501, 11.85367493995688;
 -3158.427501568894, -74.14005953161109, 13.28222560785219;
 -3067.566959422712, -69.96860270023505, 13.25314258201225;
 -3060.562631353111, -69.66348138697002, 13.23281698401141;
 -2833.999704691604, -59.4934740028835, 12.3254045506998;
 -3290.304319202801, -79.88724488186035, 13.88628152744655;
 -3535.412931253717, -90.58575178549607, 14.84048583097811;
 -3501.886492394345, -89.11946693210125, 14.73945437576259;
 -3753.18687862758, -99.38938489638554, 15.78413964477061;
 -4138.92025440686, -116.9259744827023, 17.20759521172018;
 -4842.071599399951, -147.6065714982649, 20.05021102355361;
 -4791.451879925082, -145.3945782840811, 19.87816150883992;
 -4467.581915277799, -130.4829665476747, 18.9301379413498;
 255.0154761771249, 74.38620896797198, 1.773627489872186;
 -4971.876968269472, -152.9420461758587, 21.00650442694738;
 -4360.994990365843, -125.934633812672, 18.94960957236841;
 -6488.746593737949, -219.4573725724879, 26.69074307124613;
 -8626.669029594739, -312.7518432857719, 35.22620746088371;
 -6870.113885151225, -235.0323589185578, 29.37778001268317;
 -7681.743660478951, -270.3262652372708, 32.77286074730048;
 -10666.33421081485, -400.0893052958239, 45.12943747712661;
 -10341.36373316357, -385.9695468570734, 43.83639636732271;
 29714.67468866701, 1360.477705347941, -116.9779953621023;
 -36305.19037531325, -1514.884947099181, 151.7211544178352;
 10210.89462520228, 509.323223969171, -39.58463629894621;
 7290.552976987955, 381.8474254185251, -28.26667403108098;
 6476.745033198605, 346.3316638609892, -25.04347588356859;
 3766.02679619216, 227.454582765779, -14.96338796810061;
 321.5500583811941, 78.88922008460666, 0.3111719222622488;
 2886.754501510711, 189.2194276077916, -11.2865606572796;
 2510.232278874777, 172.853628787381, -9.662367675477315;
 2013.200867729171, 151.3080254269433, -7.545864253422185;
 2023.287747070883, 151.7474361134645, -7.59232606177476;
